"id","celebrate","main","cooked","stuffing","cranberry","gravy","brussel.sprouts","carrots","cauliflower","corn","cornbread","fruit.salad","green.beans","mac.n.cheese","mashed.potatoes","rolls","squash","salad","yams.sweet.potato","apple.pie","buttermilk.pie","cherry.pie","chocolate.pie","coconut.pie","keylime.pie","peach.pie","pecan.pie","pumpkin.pie","sweet.potato.pie","apple.cobbler","blondies","brownies","carrot.cake","cheesecake","cookies","fudge","ice.cream","peach.cobbler","pray","friendsgiving","black.friday","area.live","age","gender","income","DivName","celebrate01","gravy01","friendsgiving01","black.friday01","brussel.sprouts01","carrots01","cauliflower01","corn01","cornbread01","fruit.salad01","green.beans01","mac.n.cheese01","mashed.potatoes01","rolls01","squash01","salad01","yams.sweet.potato01","apple.pie01","buttermilk.pie01","cherry.pie01","chocolate.pie01","coconut.pie01","keylime.pie01","peach.pie01","pecan.pie01","pumpkin.pie01","sweet.potato.pie01","apple.cobbler01","blondies01","brownies01","carrot.cake01","cheesecake01","cookies01","fudge01","ice.cream01","peach.cobbler01"
4337598069,"Yes","Turkey","Roasted","Bread-based","Homemade","Yes","","Carrots","","Corn","","Fruit salad","Green beans/green bean casserole","","Mashed potatoes","Rolls/biscuits","Squash","Vegetable salad","Yams/sweet potato casserole","Apple","","","Chocolate","","","","","Pumpkin","","","","","","","","","","","Yes","Yes","No","Rural","30 - 44","Male","$25,000 to $49,999","New England",1,1,1,0,0,1,0,1,0,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4337597044,"Yes","Turkey","Baked","Bread-based","Homemade","Yes","","","","","","","Green beans/green bean casserole","","Mashed potatoes","Rolls/biscuits","","","Yams/sweet potato casserole","Apple","","","","","","","","Pumpkin","","","","","","","","","","","Yes","No","No","Urban","45 - 59","Male","$25,000 to $49,999","East North Central",1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4337589613,"Yes","Turkey","Baked","Bread-based","Canned","Yes","","","","","","","Green beans/green bean casserole","Macaroni and cheese","","","","","Yams/sweet potato casserole","","","","","","","","Pecan","","Sweet Potato","","","","","Cheesecake","","","","Peach cobbler","Yes","Yes","Yes","Rural","30 - 44","Male","$50,000 to $74,999","South Atlantic",1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
4337586061,"Yes","Turkey","Roasted","Bread-based","Canned","Yes","","","Cauliflower","","Cornbread","","Green beans/green bean casserole","Macaroni and cheese","Mashed potatoes","Rolls/biscuits","","","Yams/sweet potato casserole","","Buttermilk","","","","","","","","","","","","","","","","","","Yes","No","Yes","Urban","45 - 59","Male","$75,000 to $99,999","East South Central",1,1,0,1,0,0,1,0,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4337583393,"Yes","Turkey","Baked","Bread-based","Canned","Yes","","Carrots","","Corn","","","Green beans/green bean casserole","","Mashed potatoes","Rolls/biscuits","Squash","","Yams/sweet potato casserole","Apple","","","Chocolate","","","","","Pumpkin","","","Blondies","Brownies","","","Cookies","","","","No","Yes","No","Rural","18 - 29","Male","$75,000 to $99,999","New England",1,1,1,0,0,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0
4337583245,"Yes","Other (please specify)","Baked","None","None","Yes","","","","","","","","","Mashed potatoes","Rolls/biscuits","","","","","","","","Coconut cream","","","","","","","","Brownies","","Cheesecake","","","","","No","No","No","Suburban","45 - 59","Male","$175,000 to $199,999","East North Central",1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
4337582845,"Yes","Turkey","Roasted","Bread-based","Homemade","Yes","","","","Corn","","","","","Mashed potatoes","Rolls/biscuits","Squash","","Yams/sweet potato casserole","Apple","","","","","","","","Pumpkin","","","","","","","","","","","Yes","No","Yes","Suburban","45 - 59","Male","$175,000 to $199,999","Middle Atlantic",1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4337579733,"No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45 - 59","Male","$175,000 to $199,999","East South Central",0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4337577784,"Yes","Turkey","Baked","Bread-based","Homemade","Yes","","","","Corn","","","Green beans/green bean casserole","","Mashed potatoes","","","","Yams/sweet potato casserole","","","","","","","","Pecan","Pumpkin","","","","","","","","","","","No","Yes","No","Rural","45 - 59","Male","Prefer not to answer","South Atlantic",1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
4337571449,"No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45 - 59","Male","$25,000 to $49,999","",0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4337569645,"Yes","Turkey","Baked","Bread-based","Homemade","Yes","","","","Corn","","","Green beans/green bean casserole","Macaroni and cheese","Mashed potatoes","Rolls/biscuits","","","Yams/sweet potato casserole","Apple","","","","","","","","Pumpkin","","","","","","","","","","","Yes","No","No","Suburban","30 - 44","Male","Prefer not to answer","Pacific",1,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4337569057,"Yes","Turkey","Roasted","None","None","Yes","","Carrots","","Corn","","","","","Mashed potatoes","","","","","","","","","","","","","","","","","","","","","","","","No","No","No","Urban","45 - 59","Male","$75,000 to $99,999","Middle Atlantic",1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4337568074,"Yes","Turkey","Roasted","Bread-based","Canned","Yes","","","","","","Fruit salad","Green beans/green bean casserole","","Mashed potatoes","Rolls/biscuits","","","","Apple","","","Chocolate","","","","","Pumpkin","","","","","","","","","","","No","No","No","Urban","30 - 44","Male","$25,000 to $49,999","Middle Atlantic",1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4337553422,"Yes","Tofurkey","Baked","Bread-based","Canned","No","","","","","","","Green beans/green bean casserole","Macaroni and cheese","Mashed potatoes","Rolls/biscuits","","","","","","","","","","","Pecan","","","","","","","Cheesecake","","","","","No","Yes","No","Urban","18 - 29","Male","$10,000 to $24,999","West South Central",1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
4337550299,"Yes","Turkey","Baked","Bread-based","Homemade","Yes","","Carrots","","Corn","Cornbread","","Green beans/green bean casserole","Macaroni and cheese","Mashed potatoes","Rolls/biscuits","Squash","Vegetable salad","Yams/sweet potato casserole","Apple","","Cherry","Chocolate","","","","Pecan","Pumpkin","Sweet Potato","","","Brownies","Carrot cake","Cheesecake","Cookies","","Ice cream","","Yes","Yes","Yes","Suburban","18 - 29","Male","$50,000 to $74,999","East North Central",1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,0,0,1,1,1,1,0,1,0
4337545841,"Yes","Turkey","Roasted","Bread-based","Canned","Yes","Brussel sprouts","Carrots","Cauliflower","Corn","","","Green beans/green bean casserole","Macaroni and cheese","Mashed potatoes","Rolls/biscuits","","Vegetable salad","Yams/sweet potato casserole","Apple","","","","","","","","Pumpkin","","","","Brownies","Carrot cake","Cheesecake","Cookies","","","","No","No","No","Suburban","18 - 29","Male","$100,000 to $124,999","Middle Atlantic",1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0
4337540484,"Yes","Tofurkey","I don't know","Bread-based","None","No","","Carrots","","","","","","","Mashed potatoes","","","","","","","","","","","","","Pumpkin","","","","","","","","","","","No","No","Yes","Suburban","18 - 29","Male","Prefer not to answer","Pacific",1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4337531521,"Yes","Ham/Pork","Baked","Bread-based","None","Yes","","","","Corn","","","Green beans/green bean casserole","","Mashed potatoes","Rolls/biscuits","","","Yams/sweet potato casserole","","","","","","","","Pecan","","","","","","","","","","","","No","Yes","No","Suburban","30 - 44","Male","$75,000 to $99,999","West South Central",1,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4337528775,"Yes","Turkey","Baked","Bread-based","Canned","Yes","","","","Corn","Cornbread","","Green beans/green bean casserole","Macaroni and cheese","Mashed potatoes","Rolls/biscuits","","","Yams/sweet potato casserole","Apple","","","","","","","","Pumpkin","","Apple cobbler","","","","","","","Ice cream","Peach cobbler","Yes","Yes","Yes","Urban","18 - 29","Male","$0 to $9,999","West South Central",1,1,1,1,0,0,0,1,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1
4337523428,"No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18 - 29","Male","$50,000 to $74,999","West North Central",0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4337512214,"Yes","Turkey","Baked","Bread-based","Canned","Yes","","","","Corn","Cornbread","","","","Mashed potatoes","Rolls/biscuits","","","Yams/sweet potato casserole","Apple","","","","","","","","Pumpkin","Sweet Potato","","","","","","","","Ice cream","","No","Yes","No","Rural","45 - 59","Male","Prefer not to answer","East North Central",1,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
4337490067,"Yes","Tofurkey","Roasted","None","None","Yes","Brussel sprouts","","","","","","","","Mashed potatoes","","Squash","","Yams/sweet potato casserole","","","","","","","","","","","","","","","","","","","","No","No","No","Urban","30 - 44","Male","Prefer not to answer","East North Central",1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4337489617,"Yes","Turkey","I don't know","Bread-based","None","Yes","","","","Corn","","","Green beans/green bean casserole","Macaroni and cheese","Mashed potatoes","Rolls/biscuits","","","","","","","","","","","","","","","","Brownies","","","Cookies","","","","Yes","No","No","Rural","18 - 29","Male","Prefer not to answer","West North Central",1,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
4337487759,"Yes","Turkey","Baked","Bread-based","Canned","Yes","","","","Corn","Cornbread","","Green beans/green bean casserole","Macaroni and cheese","Mashed potatoes","Rolls/biscuits","","","","","","","","","","","","Pumpkin","","","","","","","Cookies","","Ice cream","","Yes","Yes","Yes","Suburban","18 - 29","Male","$150,000 to $174,999","West North Central",1,1,1,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
4337484305,"Yes","Turkey","Baked","Bread-based","Canned","Yes","Brussel sprouts","","","Corn","","","Green beans/green bean casserole","","Mashed potatoes","Rolls/biscuits","","","Yams/sweet potato casserole","Apple","","","","","","","","","","","","","","","","","Ice cream","","No","No","No","Suburban","30 - 44","Male","$75,000 to $99,999","South Atlantic",1,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4337475288,"Yes","Turkey","Baked","Bread-based","None","Yes","","Carrots","","","","","Green beans/green bean casserole","","Mashed potatoes","","","Vegetable salad","","Apple","","","","","","","","Pumpkin","","","","","","","","","","","No","No","No","Suburban","45 - 59","Male","Prefer not to answer","West North Central",1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4337468268,"Yes","Turkey","Roasted","Bread-based","Homemade","Yes","","","","","","","","","Mashed potatoes","","Squash","Vegetable salad","","Apple","","","","","","","","Pumpkin","","","","","","","","","","","No","Yes","No","Urban","18 - 29","Male","$75,000 to $99,999","Mountain",1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4337467677,"Yes","Turkey","Roasted","Bread-based","Homemade","Yes","","","Cauliflower","","","","","","Mashed potatoes","Rolls/biscuits","","Vegetable salad","","Apple","","","","","","","","Pumpkin","","","","","","","Cookies","","","","No","Yes","No","Urban","30 - 44","Female","$75,000 to $99,999","Pacific",1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4337462650,"No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18 - 29","Male","Prefer not to answer","Pacific",0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4337448181,"Yes","Turkey","Baked","Bread-based","Homemade","Yes","","","","Corn","","Fruit salad","Green beans/green bean casserole","","Mashed potatoes","Rolls/biscuits","","","","","","","","","","","Pecan","Pumpkin","","","","","","","","","Ice cream","","Yes","No","Yes","Suburban","45 - 59","Male","$175,000 to $199,999","Middle Atlantic",1,1,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
4337442451,"Yes","Turkey","Baked","Bread-based","Canned","Yes","","","","Corn","","Fruit salad","Green beans/green bean casserole","","Mashed potatoes","Rolls/biscuits","","","Yams/sweet potato casserole","","","","Chocolate","","","","Pecan","","Sweet Potato","","","","","","","","","","Yes","No","No","Suburban","45 - 59","Male","$50,000 to $74,999","East South Central",1,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
4337441164,"Yes","Turkey","Baked","Bread-based","Canned","Yes","","","Cauliflower","Corn","","","Green beans/green bean casserole","","Mashed potatoes","Rolls/biscuits","","","Yams/sweet potato casserole","Apple","","","","","","","","","","","","","Carrot cake","Cheesecake","","","","","Yes","No","No","Suburban","30 - 44","Male","$150,000 to $174,999","Middle Atlantic",1,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
4337441070,"Yes","Turkey","Roasted","Rice-based","Homemade","Yes","","","","Corn","Cornbread","","Green beans/green bean casserole","","Mashed potatoes","Rolls/biscuits","","","Yams/sweet potato casserole","Apple","","Cherry","","Coconut cream","","","Pecan","Pumpkin","","","","","","Cheesecake","Cookies","","","Peach cobbler","Yes","Yes","Yes","Suburban","30 - 44","Male","$25,000 to $49,999","Pacific",1,1,1,1,0,0,0,1,1,0,1,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,1
4337435277,"Yes","Turkey","Roasted","Other (please specify)","Canned","Yes","","","","Corn","","","Green beans/green bean casserole","","Mashed potatoes","","Squash","","","","","","","","","","","Pumpkin","","","","","","","Cookies","","Ice cream","","Yes","No","No","Suburban","45 - 59","Male","$50,000 to $74,999","New England",1,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
4337432686,"Yes","Turkey","Baked","Bread-based","Canned","Yes","","","","Corn","","","","","Mashed potatoes","Rolls/biscuits","","","Yams/sweet potato casserole","","","Cherry","Chocolate","","","","","","","","","","","Cheesecake","Cookies","Fudge","Ice cream","","Yes","No","Yes","Suburban","45 - 59","Male","Prefer not to answer","East North Central",1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
4337429102,"Yes","Turkey","Baked","Bread-based","Canned","No","","","","Corn","Cornbread","","Green beans/green bean casserole","Macaroni and cheese","Mashed potatoes","Rolls/biscuits","","","Yams/sweet potato casserole","","","","","","Key lime","","Pecan","","Sweet Potato","","","","","","","","","Peach cobbler","Yes","Yes","No","Urban","18 - 29","Male","$0 to $9,999","West North Central",1,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1
4337423740,"Yes","Roast beef","Baked","Bread-based","None","Yes","Brussel sprouts","","","Corn","Cornbread","","Green beans/green bean casserole","","","","Squash","","","Apple","","Cherry","","","","Peach","","","","Apple cobbler","","","","","","","","Peach cobbler","No","No","No","Urban","45 - 59","Male","$150,000 to $174,999","East South Central",1,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
4337421462,"Yes","Turkey","Roasted","Other (please specify)","Homemade","Yes","Brussel sprouts","","","","","Fruit salad","Green beans/green bean casserole","","","Rolls/biscuits","Squash","Vegetable salad","Yams/sweet potato casserole","","","","","","","","Pecan","","Sweet Potato","","","","","","","","","","Yes","Yes","No","Suburban","30 - 44","Male","$125,000 to $149,999","West South Central",1,1,1,0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
4337412056,"Yes","Ham/Pork","Baked","Bread-based","Homemade","Yes","","Carrots","","Corn","Cornbread","","Green beans/green bean casserole","","Mashed potatoes","Rolls/biscuits","","","Yams/sweet potato casserole","Apple","","","","","","","","","Sweet Potato","Apple cobbler","","Brownies","Carrot cake","","Cookies","","","","Yes","No","No","Urban","30 - 44","Male","$25,000 to $49,999","West North Central",1,1,0,0,0,1,0,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0
4337410886,"No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30 - 44","Male","$10,000 to $24,999","South Atlantic",0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4337409281,"Yes","Turkey","Baked","Bread-based","Homemade","Yes","","","","Corn","Cornbread","","Green beans/green bean casserole","","Mashed potatoes","Rolls/biscuits","","","Yams/sweet potato casserole","Apple","","","","","","","","Pumpkin","","Apple cobbler","","","","","","","Ice cream","","Yes","Yes","Yes","Rural","30 - 44","Male","$0 to $9,999","Pacific",1,1,1,1,0,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
4337400534,"Yes","Turkey","Roasted","Bread-based","Canned","Yes","","","","","","","Green beans/green bean casserole","","Mashed potatoes","Rolls/biscuits","","","Yams/sweet potato casserole","Apple","","","","","","","Pecan","Pumpkin","","","","","","","","","","","No","No","No","Suburban","45 - 59","Male","$100,000 to $124,999","West South Central",1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
4337395533,"Yes","Other (please specify)","Roasted","Bread-based","Homemade","Yes","","Carrots","Cauliflower","Corn","","","","Macaroni and cheese","Mashed potatoes","Rolls/biscuits","Squash","","","Apple","","","","","","","Pecan","","","Apple cobbler","","","Carrot cake","","Cookies","","","","No","Yes","No","Urban","45 - 59","Male","Prefer not to answer","Pacific",1,1,1,0,0,1,1,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
4337391263,"Yes","Turkey","Fried","Bread-based","None","Yes","Brussel sprouts","Carrots","","Corn","Cornbread","","Green beans/green bean casserole","","Mashed potatoes","Rolls/biscuits","","Vegetable salad","Yams/sweet potato casserole","Apple","","Cherry","","","","","Pecan","Pumpkin","","","","Brownies","","","Cookies","","","","Yes","Yes","Yes","Rural","30 - 44","Male","$100,000 to $124,999","West South Central",1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0
4337390930,"Yes","Turkey","Baked","None","None","No","","","","Corn","","","Green beans/green bean casserole","Macaroni and cheese","Mashed potatoes","Rolls/biscuits","","","Yams/sweet potato casserole","Apple","","Cherry","Chocolate","","Key lime","","Pecan","Pumpkin","","","","","Carrot cake","Cheesecake","","","","","Yes","No","Yes","Rural","18 - 29","Male","Prefer not to answer","South Atlantic",1,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0
4337390728,"Yes","Turkey","Baked","Bread-based","Homemade","Yes","","","","Corn","","","Green beans/green bean casserole","","Mashed potatoes","Rolls/biscuits","Squash","","","","","","","","","","Pecan","Pumpkin","","","","","","","","Fudge","","","Yes","No","Yes","Rural","30 - 44","Male","$75,000 to $99,999","East North Central",1,1,0,1,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
4337386038,"Yes","Turkey","Baked","Bread-based","Homemade","Yes","","","","Corn","","","Green beans/green bean casserole","","Mashed potatoes","Rolls/biscuits","Squash","","","","","","","","","","","Pumpkin","","","","","Carrot cake","","Cookies","","Ice cream","","No","No","No","Urban","18 - 29","Male","$75,000 to $99,999","South Atlantic",1,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
4337384089,"Yes","Turkey","Baked","Bread-based","Canned","Yes","","","","Corn","Cornbread","","Green beans/green bean casserole","Macaroni and cheese","Mashed potatoes","","","","Yams/sweet potato casserole","Apple","","","","","","","","Pumpkin","Sweet Potato","Apple cobbler","","","","Cheesecake","","","Ice cream","","Yes","Yes","Yes","Urban","45 - 59","Male","$50,000 to $74,999","South Atlantic",1,1,1,1,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0
4337382350,"Yes","Turkey","Baked","Bread-based","None","Yes","","","","Corn","","","Green beans/green bean casserole","","Mashed potatoes","Rolls/biscuits","","","","","","","Chocolate","","","","Pecan","Pumpkin","","","","Brownies","","","Cookies","","","","No","Yes","No","Urban","18 - 29","Male","$150,000 to $174,999","South Atlantic",1,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0
4337380720,"Yes","Other (please specify)","Other (please specify)","None","None","No","","","","Corn","","","","","Mashed potatoes","","","","","","","","","","","","","","","","","","","","","","","","No","Yes","No","Urban","45 - 59","Male","$125,000 to $149,999","Pacific",1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4337369789,"Yes","Turkey","Baked","Bread-based","Canned","Yes","","","","Corn","","","Green beans/green bean casserole","Macaroni and cheese","Mashed potatoes","Rolls/biscuits","","Vegetable salad","Yams/sweet potato casserole","","","","","","","","Pecan","Pumpkin","","","Blondies","","","Cheesecake","","","","","Yes","No","Yes","Urban","45 - 59","Male","$100,000 to $124,999","East South Central",1,1,0,1,0,0,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0
